date,Account,daily_pnl,trade_count,total_size_usd,long_count,short_count,long_ratio,win_rate,classification,value,frequency_segment,performance_segment
2025-03-28,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,0.0,42,61324.83,42,0,1.0,0,Fear,44,Frequent,Winner
2025-03-28,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,-21.766132,41,35923.43,37,4,0.9024390243902439,0,Fear,44,Frequent,Winner
2025-03-28,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,10,199987.63,10,0,1.0,0,Fear,44,Frequent,Winner
2025-03-28,0x513b8629fe877bb581bf244e326a047b249c4ff1,1470.407794,84,160429.83,0,84,0.0,1,Fear,44,Frequent,Winner
2025-03-28,0x6d6a4b953f202f8df5bed40692e7fd865318264a,0.0,12,2726.7,12,0,1.0,0,Fear,44,Infrequent,Winner
2025-03-28,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,1130.350383,6,18027.760000000002,0,6,0.0,1,Fear,44,Infrequent,Winner
2025-03-28,0x8170715b3b381dffb7062c0298972d4727a0a63b,13956.614828,29,32999.21,29,0,1.0,1,Fear,44,Frequent,Loser
2025-03-28,0x8477e447846c758f5a675856001ea72298fd9cb5,1617.77036,37,45331.45,25,12,0.6756756756756757,1,Fear,44,Frequent,Winner
2025-03-28,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,1342.0,54,347258.0,50,4,0.9259259259259259,1,Fear,44,Infrequent,Winner
2025-03-28,0xbaaaf6571ab7d571043ff1e313a9609a10637864,0.0,167,297810.47,167,0,1.0,0,Fear,44,Frequent,Winner
2025-03-28,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,1841.802102,246,281273.3,161,85,0.6544715447154471,1,Fear,44,Frequent,Winner
2025-03-29,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,-5018.466447,97,56306.5,0,97,0.0,0,Fear,26,Frequent,Winner
2025-03-29,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,28.499012000000004,15,7029.76,15,0,1.0,1,Fear,26,Frequent,Winner
2025-03-29,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,314.6728,23,350341.06,20,3,0.8695652173913043,1,Fear,26,Frequent,Winner
2025-03-29,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,8,219994.47999999998,8,0,1.0,0,Fear,26,Frequent,Winner
2025-03-29,0x6d6a4b953f202f8df5bed40692e7fd865318264a,0.0,7,1549.8899999999999,7,0,1.0,0,Fear,26,Infrequent,Winner
2025-03-29,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,133.123947,83,42161.72,2,81,0.024096385542168676,1,Fear,26,Frequent,Winner
2025-03-29,0x8170715b3b381dffb7062c0298972d4727a0a63b,19573.830158,86,99999.07,86,0,1.0,1,Fear,26,Frequent,Loser
2025-03-29,0x8477e447846c758f5a675856001ea72298fd9cb5,7.57416,10,7212.530000000001,2,8,0.2,1,Fear,26,Frequent,Winner
2025-03-29,0xbaaaf6571ab7d571043ff1e313a9609a10637864,720.749699,600,1550608.07,354,246,0.59,1,Fear,26,Frequent,Winner
2025-03-29,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,-3661.1103980000003,965,1332948.75,503,462,0.5212435233160622,0,Fear,26,Frequent,Winner
2025-03-30,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,-743.288757,44,31977.1,31,13,0.7045454545454546,0,Fear,32,Frequent,Winner
2025-03-30,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,0.0,3,750.22,3,0,1.0,0,Fear,32,Frequent,Winner
2025-03-30,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,5362.529222,21,255386.44,0,21,0.0,1,Fear,32,Frequent,Winner
2025-03-30,0x6d6a4b953f202f8df5bed40692e7fd865318264a,3.492534,6,1656.06,4,2,0.6666666666666666,1,Fear,32,Infrequent,Winner
2025-03-30,0x8170715b3b381dffb7062c0298972d4727a0a63b,9683.820194,31,70041.15,29,2,0.9354838709677419,1,Fear,32,Frequent,Loser
2025-03-30,0x8477e447846c758f5a675856001ea72298fd9cb5,267.13403800000003,8,5452.88,6,2,0.75,1,Fear,32,Frequent,Winner
2025-03-30,0xb899e522b5715391ae1d4f137653e7906c5e2115,685.277142,48,1336904.74,24,24,0.5,1,Fear,32,Frequent,Winner
2025-03-30,0xbaaaf6571ab7d571043ff1e313a9609a10637864,0.0,354,1062029.4,354,0,1.0,0,Fear,32,Frequent,Winner
2025-03-30,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,536.150767,53,86676.97,27,26,0.5094339622641509,1,Fear,32,Frequent,Winner
2025-03-31,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,716.143949,155,113285.54,72,83,0.4645161290322581,1,Fear,34,Frequent,Winner
2025-03-31,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,3.5652170000000005,52,19507.03,40,12,0.7692307692307693,1,Fear,34,Frequent,Winner
2025-03-31,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,798.187528,16,7544.88,15,1,0.9375,1,Fear,34,Frequent,Winner
2025-03-31,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,4750.8109939999995,47,444763.7,21,26,0.44680851063829785,1,Fear,34,Frequent,Winner
2025-03-31,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2112.5276,40,722103.27,18,22,0.45,1,Fear,34,Frequent,Winner
2025-03-31,0x6d6a4b953f202f8df5bed40692e7fd865318264a,0.0,1,149.99,1,0,1.0,0,Fear,34,Infrequent,Winner
2025-03-31,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,1239.24045,52,49526.1,1,51,0.019230769230769232,1,Fear,34,Frequent,Winner
2025-03-31,0x8170715b3b381dffb7062c0298972d4727a0a63b,5544.028638,8,39999.89,8,0,1.0,1,Fear,34,Frequent,Loser
2025-03-31,0x8477e447846c758f5a675856001ea72298fd9cb5,92.902727,7,3571.96,3,4,0.42857142857142855,1,Fear,34,Frequent,Winner
2025-03-31,0xbaaaf6571ab7d571043ff1e313a9609a10637864,0.0,33,282777.74,33,0,1.0,0,Fear,34,Frequent,Winner
2025-03-31,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,-8320.5,3,416000.0,0,3,0.0,0,Fear,34,Infrequent,Winner
2025-03-31,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,41.27745400000002,81,65542.37,2,79,0.024691358024691357,1,Fear,34,Frequent,Winner
2025-04-01,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,768.351892,41,17318.84,14,27,0.34146341463414637,1,Fear,34,Frequent,Winner
2025-04-01,0x2c229d22b100a7beb69122eed721cee9b24011dd,1334.414834,9,10737.4,5,4,0.5555555555555556,1,Fear,34,Infrequent,Winner
2025-04-01,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,-680.287463,19,4701.35,6,13,0.3157894736842105,0,Fear,34,Frequent,Winner
2025-04-01,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1402.082488,20,141406.34,12,8,0.6,1,Fear,34,Frequent,Winner
2025-04-01,0x513b8629fe877bb581bf244e326a047b249c4ff1,0.0,13,179501.53,13,0,1.0,0,Fear,34,Frequent,Winner
2025-04-01,0x6d6a4b953f202f8df5bed40692e7fd865318264a,132.71954399999998,14,27360.350000000002,4,10,0.2857142857142857,1,Fear,34,Infrequent,Winner
2025-04-01,0x8170715b3b381dffb7062c0298972d4727a0a63b,4004.50286,13,123441.06,0,13,0.0,1,Fear,34,Frequent,Loser
2025-04-01,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,-9311.892185,28,157040.91,20,8,0.7142857142857143,0,Fear,34,Infrequent,Winner
2025-04-01,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,147.445788,35,42937.41,18,17,0.5142857142857142,1,Fear,34,Frequent,Winner
2025-04-02,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,669.381363,70,28989.4,27,43,0.38571428571428573,1,Fear,44,Frequent,Winner
2025-04-02,0x2c229d22b100a7beb69122eed721cee9b24011dd,1.1031579999999999,6,2371.44,3,3,0.5,1,Fear,44,Infrequent,Winner
2025-04-02,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,93.006465,4,1623.71,3,1,0.75,1,Fear,44,Frequent,Winner
2025-04-02,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,444.205198,16,599582.17,10,6,0.625,1,Fear,44,Frequent,Winner
2025-04-02,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,1,19999.7,1,0,1.0,0,Fear,44,Frequent,Winner
2025-04-02,0x6d6a4b953f202f8df5bed40692e7fd865318264a,234.497751,34,38102.27,15,19,0.4411764705882353,1,Fear,44,Infrequent,Winner
2025-04-02,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,90.98474,11,32179.99,9,2,0.8181818181818182,1,Fear,44,Frequent,Winner
2025-04-02,0x8170715b3b381dffb7062c0298972d4727a0a63b,8045.056928,7,14999.990000000002,7,0,1.0,1,Fear,44,Frequent,Loser
2025-04-02,0xbaaaf6571ab7d571043ff1e313a9609a10637864,188114.980392,743,2826888.64,0,743,0.0,1,Fear,44,Frequent,Winner
2025-04-02,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2676.6850000000004,66,186250.28,0,66,0.0,1,Fear,44,Infrequent,Winner
2025-04-02,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,1842.839943,118,116943.01,53,65,0.4491525423728814,1,Fear,44,Frequent,Winner
2025-04-03,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,0.0,1,54768.6,1,0,1.0,0,Fear,25,Frequent,Winner
2025-04-03,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,149.51234499999998,85,38532.12,64,21,0.7529411764705882,1,Fear,25,Frequent,Winner
2025-04-03,0x2c229d22b100a7beb69122eed721cee9b24011dd,160.127816,26,19222.63,7,19,0.2692307692307692,1,Fear,25,Infrequent,Winner
2025-04-03,0x39cef799f8b69da1995852eea189df24eb5cae3c,0.0,142,673491.65,0,142,0.0,0,Fear,25,Infrequent,Winner
2025-04-03,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,7.052034,14,8893.3,12,2,0.8571428571428571,1,Fear,25,Frequent,Winner
2025-04-03,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,0.0,60,999996.66,60,0,1.0,0,Fear,25,Frequent,Winner
2025-04-03,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,9,279939.1,9,0,1.0,0,Fear,25,Frequent,Winner
2025-04-03,0x513b8629fe877bb581bf244e326a047b249c4ff1,0.0,49,110787.03,49,0,1.0,0,Fear,25,Frequent,Winner
2025-04-03,0x6d6a4b953f202f8df5bed40692e7fd865318264a,298.031364,20,18458.769999999997,19,1,0.95,1,Fear,25,Infrequent,Winner
2025-04-03,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,85,478472.76,58,27,0.6823529411764706,0,Fear,25,Frequent,Loser
2025-04-03,0x8477e447846c758f5a675856001ea72298fd9cb5,0.0,6,3997.21,6,0,1.0,0,Fear,25,Frequent,Winner
2025-04-03,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2020.0,8,340220.0,7,1,0.875,1,Fear,25,Infrequent,Winner
2025-04-03,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,9,49999.95,9,0,1.0,0,Fear,25,Frequent,Winner
2025-04-03,0xb899e522b5715391ae1d4f137653e7906c5e2115,361.071464,24,680921.11,12,12,0.5,1,Fear,25,Frequent,Winner
2025-04-03,0xbaaaf6571ab7d571043ff1e313a9609a10637864,3869.208803,937,4382512.84,439,498,0.46851654215581645,1,Fear,25,Frequent,Winner
2025-04-03,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,-5862.0887760000005,12,84612.07,12,0,1.0,0,Fear,25,Infrequent,Winner
2025-04-03,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,-3368.876326,261,445407.35,192,69,0.735632183908046,0,Fear,25,Frequent,Winner
2025-04-04,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,498.73528200000004,100,28054.43,33,67,0.33,1,Fear,28,Frequent,Winner
2025-04-04,0x39cef799f8b69da1995852eea189df24eb5cae3c,266.39774,34,673225.18,34,0,1.0,1,Fear,28,Infrequent,Winner
2025-04-04,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,0.0,1,63727.4,1,0,1.0,0,Fear,28,Infrequent,Winner
2025-04-04,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,0.0,2,1749.56,2,0,1.0,0,Fear,28,Frequent,Winner
2025-04-04,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,0.0,51,421466.09,51,0,1.0,0,Fear,28,Frequent,Winner
2025-04-04,0x4f93fead39b70a1824f981a54d4e55b278e9f760,4591.427138999999,21,424550.64,8,13,0.38095238095238093,1,Fear,28,Frequent,Winner
2025-04-04,0x6d6a4b953f202f8df5bed40692e7fd865318264a,392.35488599999996,60,37577.76,36,24,0.6,1,Fear,28,Infrequent,Winner
2025-04-04,0x8170715b3b381dffb7062c0298972d4727a0a63b,4805.345609999999,68,63381.48,12,56,0.17647058823529413,1,Fear,28,Frequent,Loser
2025-04-04,0x8477e447846c758f5a675856001ea72298fd9cb5,586.623362,54,26109.75,36,18,0.6666666666666666,1,Fear,28,Frequent,Winner
2025-04-04,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2242.086667,99,112749.28,34,65,0.3434343434343434,1,Fear,28,Frequent,Winner
2025-04-04,0xb899e522b5715391ae1d4f137653e7906c5e2115,0.0,6,101691.64,6,0,1.0,0,Fear,28,Frequent,Winner
2025-04-04,0xbaaaf6571ab7d571043ff1e313a9609a10637864,9367.872074,318,699197.85,100,218,0.31446540880503143,1,Fear,28,Frequent,Winner
2025-04-04,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,-43753.361578,132,719162.6599999999,24,108,0.18181818181818182,0,Fear,28,Infrequent,Winner
2025-04-04,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,-4513.160132,326,462902.01,122,204,0.37423312883435583,0,Fear,28,Frequent,Winner
2025-04-05,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,177.049662,56,18551.420000000002,18,38,0.32142857142857145,1,Fear,30,Frequent,Winner
2025-04-05,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,562.1943200000001,19,64289.35,0,19,0.0,1,Fear,30,Infrequent,Winner
2025-04-05,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,-132.88134,25,14666.43,4,21,0.16,0,Fear,30,Frequent,Winner
2025-04-05,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,31134.240601999998,102,527928.11,0,102,0.0,1,Fear,30,Frequent,Winner
2025-04-05,0x513b8629fe877bb581bf244e326a047b249c4ff1,0.0,34,86259.65,34,0,1.0,0,Fear,30,Frequent,Winner
2025-04-05,0x6d6a4b953f202f8df5bed40692e7fd865318264a,41.479757,17,17457.45,12,5,0.7058823529411765,1,Fear,30,Infrequent,Winner
2025-04-05,0x8477e447846c758f5a675856001ea72298fd9cb5,0.0,4,2498.98,0,4,0.0,0,Fear,30,Frequent,Winner
2025-04-05,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2400.0,8,333099.99,7,1,0.875,1,Fear,30,Infrequent,Winner
2025-04-05,0xb899e522b5715391ae1d4f137653e7906c5e2115,611.49348,5,102303.13,0,5,0.0,1,Fear,30,Frequent,Winner
2025-04-05,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,1113.761229,90,100509.71,63,27,0.7,1,Fear,30,Frequent,Winner
2025-04-06,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,-476.77056300000004,74,28676.8,40,34,0.5405405405405406,0,Fear,34,Frequent,Winner
2025-04-06,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,0.0,19,39996.37,0,19,0.0,0,Fear,34,Infrequent,Loser
2025-04-06,0x39cef799f8b69da1995852eea189df24eb5cae3c,24553.541149999997,68,192087.53,21,47,0.3088235294117647,1,Fear,34,Infrequent,Winner
2025-04-06,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,0.0,21,64267.24999999999,20,1,0.9523809523809523,0,Fear,34,Infrequent,Winner
2025-04-06,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,-1400.5515480000001,15,9920.72,6,9,0.4,0,Fear,34,Frequent,Winner
2025-04-06,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,0.0,103,567374.5700000001,103,0,1.0,0,Fear,34,Frequent,Winner
2025-04-06,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,7,179973.59,7,0,1.0,0,Fear,34,Frequent,Winner
2025-04-06,0x6d6a4b953f202f8df5bed40692e7fd865318264a,207.98348199999998,22,30469.59,20,2,0.9090909090909091,1,Fear,34,Infrequent,Winner
2025-04-06,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,3370.85855,39,154160.34,3,36,0.07692307692307693,1,Fear,34,Frequent,Winner
2025-04-06,0x8170715b3b381dffb7062c0298972d4727a0a63b,17621.701092,14,189998.6,14,0,1.0,1,Fear,34,Frequent,Loser
2025-04-06,0x8477e447846c758f5a675856001ea72298fd9cb5,67.080809,28,12423.32,28,0,1.0,1,Fear,34,Frequent,Winner
2025-04-06,0xb899e522b5715391ae1d4f137653e7906c5e2115,254.093244,25,477594.31,8,17,0.32,1,Fear,34,Frequent,Winner
2025-04-06,0xbaaaf6571ab7d571043ff1e313a9609a10637864,1026.735896,499,1366979.39,327,172,0.655310621242485,1,Fear,34,Frequent,Winner
2025-04-06,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,1828.77716,114,237329.68,81,33,0.7105263157894737,1,Fear,34,Frequent,Winner
2025-04-07,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,-19833.530157,150,124542.67,40,110,0.26666666666666666,0,Extreme Fear,23,Frequent,Winner
2025-04-07,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,9485.86,61,110509.7,21,40,0.3442622950819672,1,Extreme Fear,23,Infrequent,Loser
2025-04-07,0x39cef799f8b69da1995852eea189df24eb5cae3c,25941.716413,929,3619016.91,478,451,0.5145317545748116,1,Extreme Fear,23,Infrequent,Winner
2025-04-07,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,-5651.552238,48,27343.420000000002,21,27,0.4375,0,Extreme Fear,23,Frequent,Winner
2025-04-07,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,13642.628143,189,1470763.94,149,40,0.7883597883597884,1,Extreme Fear,23,Frequent,Winner
2025-04-07,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,45,599973.16,45,0,1.0,0,Extreme Fear,23,Frequent,Winner
2025-04-07,0x513b8629fe877bb581bf244e326a047b249c4ff1,-37999.868086,76,529712.57,6,70,0.07894736842105263,0,Extreme Fear,23,Frequent,Winner
2025-04-07,0x6d6a4b953f202f8df5bed40692e7fd865318264a,232.000726,51,50517.06,32,19,0.6274509803921569,1,Extreme Fear,23,Infrequent,Winner
2025-04-07,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,51,139954.52,0,51,0.0,0,Extreme Fear,23,Frequent,Loser
2025-04-07,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,-4968.487948,26,197856.82,14,12,0.5384615384615384,0,Extreme Fear,23,Infrequent,Winner
2025-04-07,0x8477e447846c758f5a675856001ea72298fd9cb5,632.303024,270,499332.72,145,125,0.5370370370370371,1,Extreme Fear,23,Frequent,Winner
2025-04-07,0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,3425.96095,68,653351.5,25,43,0.36764705882352944,1,Extreme Fear,23,Infrequent,Winner
2025-04-07,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,0.0,17,38053.979999999996,17,0,1.0,0,Extreme Fear,23,Infrequent,Winner
2025-04-07,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,3601.4274,80,137098.98,42,38,0.525,1,Extreme Fear,23,Frequent,Winner
2025-04-07,0xb899e522b5715391ae1d4f137653e7906c5e2115,1291.1500099999998,113,2671258.06,72,41,0.6371681415929203,1,Extreme Fear,23,Frequent,Winner
2025-04-07,0xbaaaf6571ab7d571043ff1e313a9609a10637864,2378.877324,146,1275024.6400000001,99,47,0.678082191780822,1,Extreme Fear,23,Frequent,Winner
2025-04-07,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,51942.142881,108,1685695.8800000001,57,51,0.5277777777777778,1,Extreme Fear,23,Infrequent,Winner
2025-04-07,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,-9593.258137,386,630246.61,152,234,0.39378238341968913,0,Extreme Fear,23,Frequent,Winner
2025-04-08,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,230.103259,65,18193.11,36,29,0.5538461538461539,1,Extreme Fear,24,Frequent,Winner
2025-04-08,0x39cef799f8b69da1995852eea189df24eb5cae3c,3366.444714,14,142563.84,14,0,1.0,1,Extreme Fear,24,Infrequent,Winner
2025-04-08,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,-6745.027414,42,29440.15,15,27,0.35714285714285715,0,Extreme Fear,24,Frequent,Winner
2025-04-08,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,221.0,3,156825.0,1,2,0.3333333333333333,1,Extreme Fear,24,Frequent,Winner
2025-04-08,0x4f93fead39b70a1824f981a54d4e55b278e9f760,21114.136771999998,28,1071082.47,4,24,0.14285714285714285,1,Extreme Fear,24,Frequent,Winner
2025-04-08,0x513b8629fe877bb581bf244e326a047b249c4ff1,3131.840108,148,1430720.55,132,16,0.8918918918918919,1,Extreme Fear,24,Frequent,Winner
2025-04-08,0x6d6a4b953f202f8df5bed40692e7fd865318264a,409.437344,32,41829.28,12,20,0.375,1,Extreme Fear,24,Infrequent,Winner
2025-04-08,0x72743ae2822edd658c0c50608fd7c5c501b2afbd,0.0,77,191099.99,37,40,0.4805194805194805,0,Extreme Fear,24,Infrequent,Winner
2025-04-08,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,948.85929,43,48011.8,1,42,0.023255813953488372,1,Extreme Fear,24,Frequent,Winner
2025-04-08,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,246.8944,26,56053.090000000004,10,16,0.38461538461538464,1,Extreme Fear,24,Infrequent,Winner
2025-04-08,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,8,149999.02000000002,8,0,1.0,0,Extreme Fear,24,Frequent,Loser
2025-04-08,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,142.99159,23,91649.26,10,13,0.43478260869565216,1,Extreme Fear,24,Infrequent,Winner
2025-04-08,0x8477e447846c758f5a675856001ea72298fd9cb5,81.035707,46,38119.45,15,31,0.32608695652173914,1,Extreme Fear,24,Frequent,Winner
2025-04-08,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,-920.33629,1,1000.85,0,1,0.0,0,Extreme Fear,24,Infrequent,Winner
2025-04-08,0xae5eacaf9c6b9111fd53034a602c192a04e082ed,0.0,33,94574.77,33,0,1.0,0,Extreme Fear,24,Infrequent,Winner
2025-04-08,0xb899e522b5715391ae1d4f137653e7906c5e2115,936.6942779999999,187,5054069.34,60,127,0.32085561497326204,1,Extreme Fear,24,Frequent,Winner
2025-04-08,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,11735.32104,167,254159.43,42,125,0.25149700598802394,1,Extreme Fear,24,Frequent,Winner
2025-04-09,0x271b280974205ca63b716753467d5a371de622ab,16706.884912,797,4886973.24,275,522,0.3450439146800502,1,Extreme Fear,18,Frequent,Loser
2025-04-09,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,94.077376,53,12962.14,34,19,0.6415094339622641,1,Extreme Fear,18,Frequent,Winner
2025-04-09,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,0.0,30,39999.58,0,30,0.0,0,Extreme Fear,18,Infrequent,Loser
2025-04-09,0x39cef799f8b69da1995852eea189df24eb5cae3c,-77308.420095,617,2529316.8,505,112,0.8184764991896273,0,Extreme Fear,18,Infrequent,Winner
2025-04-09,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,110.553364,19,64377.46000000001,0,19,0.0,1,Extreme Fear,18,Infrequent,Winner
2025-04-09,0x430f09841d65beb3f27765503d0f850b8bce7713,0.0,79,440050.95,79,0,1.0,0,Extreme Fear,18,Infrequent,Winner
2025-04-09,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,-3911.273892,56,35736.87,27,29,0.48214285714285715,0,Extreme Fear,18,Frequent,Winner
2025-04-09,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,107892.62706,290,5201395.47,147,143,0.506896551724138,1,Extreme Fear,18,Frequent,Winner
2025-04-09,0x4f93fead39b70a1824f981a54d4e55b278e9f760,25875.837656,45,875895.92,21,24,0.4666666666666667,1,Extreme Fear,18,Frequent,Winner
2025-04-09,0x513b8629fe877bb581bf244e326a047b249c4ff1,-36253.792726,122,1376396.0999999999,4,118,0.03278688524590164,0,Extreme Fear,18,Frequent,Winner
2025-04-09,0x6d6a4b953f202f8df5bed40692e7fd865318264a,1395.820542,60,54157.02,13,47,0.21666666666666667,1,Extreme Fear,18,Infrequent,Winner
2025-04-09,0x72743ae2822edd658c0c50608fd7c5c501b2afbd,33980.0,355,2873921.37,43,312,0.12112676056338029,1,Extreme Fear,18,Infrequent,Winner
2025-04-09,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,1593.7933500000001,15,58405.28,6,9,0.4,1,Extreme Fear,18,Frequent,Winner
2025-04-09,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2975.927732,799,2791902.19,361,438,0.4518147684605757,1,Extreme Fear,18,Infrequent,Winner
2025-04-09,0x8170715b3b381dffb7062c0298972d4727a0a63b,-4058.8889249999997,54,441098.03,5,49,0.09259259259259259,0,Extreme Fear,18,Frequent,Loser
2025-04-09,0x8477e447846c758f5a675856001ea72298fd9cb5,500.847132,136,125919.70999999999,30,106,0.22058823529411764,1,Extreme Fear,18,Frequent,Winner
2025-04-09,0xae5eacaf9c6b9111fd53034a602c192a04e082ed,622.41079,13,10298.349999999999,7,6,0.5384615384615384,1,Extreme Fear,18,Infrequent,Winner
2025-04-09,0xb899e522b5715391ae1d4f137653e7906c5e2115,6800.812401,222,6213586.58,109,113,0.49099099099099097,1,Extreme Fear,18,Frequent,Winner
2025-04-09,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,-36400.46439,71,371238.03,71,0,1.0,0,Extreme Fear,18,Infrequent,Winner
2025-04-09,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2503.69251,134,153175.38,27,107,0.20149253731343283,1,Extreme Fear,18,Frequent,Winner
2025-04-10,0x271b280974205ca63b716753467d5a371de622ab,13264.043303999999,339,7423746.26,231,108,0.6814159292035398,1,Fear,39,Frequent,Loser
2025-04-10,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,73.76740699999999,22,3657.44,10,12,0.45454545454545453,1,Fear,39,Frequent,Winner
2025-04-10,0x39cef799f8b69da1995852eea189df24eb5cae3c,-831.2396219999999,306,1773480.6300000001,121,185,0.3954248366013072,0,Fear,39,Infrequent,Winner
2025-04-10,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,0.0,6,64371.16,5,1,0.8333333333333334,0,Fear,39,Infrequent,Winner
2025-04-10,0x420ab45e0bd8863569a5efbb9c05d91f40624641,8720.984286,11,44026.89,11,0,1.0,1,Fear,39,Infrequent,Winner
